GEO_ID,Population,Households,Households No Vehicle,Workers 16+,Auto,Public Transit,Bike,Walk,WFH,Boro,% Households w/ Vehicle,% Auto,% Public Transit,% Active Transport
36081052200,1760,495,66,825,534,278,0,8,0,Queens,0.8666666666666667,0.6472727272727272,0.336969696969697,0.009696969696969697
36081053000,2473,640,133,1294,632,564,0,52,16,Queens,0.7921875,0.4884080370942813,0.43585780525502316,0.0401854714064915
36081053900,4433,1388,532,2239,499,1420,22,217,81,Queens,0.6167146974063401,0.22286735149620365,0.6342117016525235,0.10674408217954444
36081054500,4039,1323,781,2246,319,1391,59,357,108,Queens,0.40967498110355255,0.14203027604630455,0.6193232413178985,0.18521816562778273
36081060100,2324,778,237,938,534,360,22,11,11,Queens,0.6953727506426736,0.5692963752665245,0.3837953091684435,0.035181236673773986
36081061200,2022,509,10,986,600,333,0,24,29,Queens,0.9803536345776032,0.6085192697768763,0.33772819472616633,0.02434077079107505
36081063000,1503,493,53,767,347,370,6,0,27,Queens,0.8924949290060852,0.45241199478487615,0.48239895697522817,0.007822685788787484
36081063700,3432,1125,207,1645,998,587,18,35,7,Queens,0.816,0.6066869300911855,0.356838905775076,0.03221884498480243
36081064600,2976,978,175,1414,791,559,0,28,29,Queens,0.8210633946830266,0.5594059405940595,0.3953323903818953,0.019801980198019802
36085022600,8141,2734,126,4005,3143,745,0,0,90,Staten Island,0.9539136795903438,0.784769038701623,0.18601747815230962,0.0
36085023100,5276,1364,192,2391,1233,797,0,161,57,Staten Island,0.8592375366568915,0.5156838143036386,0.3333333333333333,0.06733584274362192
36085031902,5343,1641,659,1994,1112,820,0,53,0,Staten Island,0.5984156002437538,0.5576730190571715,0.4112337011033099,0.02657973921765296
36085013201,1480,550,47,667,453,172,5,21,16,Staten Island,0.9145454545454546,0.679160419790105,0.25787106446776614,0.038980509745127435
36085014100,2287,888,145,1147,726,367,0,44,10,Staten Island,0.8367117117117117,0.6329555361813426,0.3199651264167393,0.03836094158674804
36085000600,2311,1064,413,993,557,365,0,19,42,Staten Island,0.6118421052631579,0.5609264853977844,0.3675730110775428,0.019133937562940583
36085001800,588,181,0,289,165,21,2,97,0,Staten Island,1.0,0.5709342560553633,0.0726643598615917,0.34256055363321797
36085003300,3751,1353,290,1831,972,663,29,35,107,Staten Island,0.7856614929785661,0.5308574549426542,0.3620972146368105,0.034953577280174765
36085007000,9480,2659,214,3652,2429,977,53,61,96,Staten Island,0.9195186160210606,0.6651150054764513,0.2675246440306681,0.0312157721796276
36085010500,4372,1693,522,1795,880,708,0,129,51,Staten Island,0.6916715888954519,0.49025069637883006,0.39442896935933147,0.07186629526462396
36085011201,6358,1939,191,2815,1825,698,0,67,208,Staten Island,0.9014956162970603,0.6483126110124334,0.24795737122557726,0.023801065719360567
36085015602,3242,1082,90,1531,1127,345,0,9,50,Staten Island,0.9168207024029574,0.736120182887002,0.22534291312867408,0.005878510777269758
36085017700,5983,2125,123,2367,1630,610,0,21,75,Staten Island,0.9421176470588235,0.6886354034643009,0.2577101816645543,0.008871989860583017
36085027301,3782,1503,198,1508,901,568,0,6,22,Staten Island,0.8682634730538922,0.5974801061007957,0.376657824933687,0.003978779840848806
36085027704,4629,1515,119,2078,1567,402,0,28,18,Staten Island,0.9214521452145215,0.7540904716073147,0.19345524542829645,0.013474494706448507
36085032300,1073,451,124,469,268,181,0,16,4,Staten Island,0.7250554323725056,0.5714285714285714,0.3859275053304904,0.03411513859275053
36085004000,12548,4524,1853,4746,2506,2104,79,0,57,Staten Island,0.5904067197170646,0.528023598820059,0.44332069110830175,0.016645596291613992
36085012804,4042,1547,199,1890,1242,458,0,97,52,Staten Island,0.8713639301874596,0.6571428571428571,0.24232804232804234,0.051322751322751325
36085013302,3096,870,293,1230,580,500,0,128,10,Staten Island,0.6632183908045977,0.4715447154471545,0.4065040650406504,0.1040650406504065
36085016901,3808,1156,119,1701,1182,379,0,22,118,Staten Island,0.8970588235294118,0.6948853615520282,0.22281011169900058,0.012933568489124045
36085017007,5547,1833,110,2531,1807,688,0,12,24,Staten Island,0.9399890889252591,0.7139470564994074,0.2718293164757013,0.004741209008297116
36085027302,4060,1211,63,1587,1305,214,0,9,59,Staten Island,0.9479768786127167,0.8223062381852552,0.1348456206679269,0.005671077504725898
36085027702,6893,2980,597,3210,2052,979,0,47,117,Staten Island,0.7996644295302013,0.6392523364485981,0.3049844236760125,0.014641744548286604
36085027900,2219,634,54,782,654,94,0,6,28,Staten Island,0.9148264984227129,0.8363171355498721,0.12020460358056266,0.0076726342710997444
36085030302,6702,1981,197,2811,2036,728,0,38,9,Staten Island,0.900555275113579,0.7242974030594095,0.2589825684809676,0.01351832088224831
36085014605,3853,1300,82,1837,1299,392,0,36,83,Staten Island,0.936923076923077,0.7071311921611323,0.21339139902014154,0.0195971692977681
36085017008,7795,2526,160,3452,2724,606,0,14,108,Staten Island,0.936658749010293,0.7891077636152954,0.17555040556199306,0.004055619930475087
36005016000,3666,1482,155,1844,1209,413,7,82,101,Bronx,0.8954116059379217,0.6556399132321041,0.2239696312364425,0.048264642082429504
36005016200,1870,560,128,831,533,237,0,29,13,Bronx,0.7714285714285715,0.641395908543923,0.2851985559566787,0.03489771359807461
36005016500,965,330,238,370,100,197,0,56,12,Bronx,0.2787878787878788,0.2702702702702703,0.5324324324324324,0.15135135135135136
36005017500,6536,2597,2187,2615,232,1871,0,259,235,Bronx,0.15787447054293416,0.08871892925430211,0.7154875717017208,0.09904397705544933
36005021501,4565,1390,971,1690,395,1076,0,124,35,Bronx,0.3014388489208633,0.23372781065088757,0.6366863905325444,0.07337278106508875
36005021502,6532,2149,1461,2231,469,1469,0,168,55,Bronx,0.3201489064681247,0.21021963245181532,0.6584491259524877,0.07530255490811295
36005023000,2802,991,489,1220,464,581,10,109,30,Bronx,0.5065590312815338,0.380327868852459,0.47622950819672133,0.09754098360655737
36005025300,6199,1984,1508,2501,339,1562,103,222,190,Bronx,0.2399193548387097,0.13554578168732506,0.6245501799280287,0.12994802079168333
36005026100,2097,1055,584,989,191,688,0,40,37,Bronx,0.44644549763033176,0.19312436804853386,0.6956521739130435,0.04044489383215369
36005027900,7379,2809,1539,3446,1018,1976,0,287,80,Bronx,0.45211819152723387,0.2954149738827626,0.5734184561810796,0.0832849680789321
36005030000,6021,2554,923,3101,1436,1323,0,117,191,Bronx,0.6386061080657792,0.4630764269590455,0.42663656884875845,0.037729764592067075
36005034000,5606,1778,960,2526,754,1526,72,85,89,Bronx,0.46006749156355453,0.29849564528899447,0.604117181314331,0.062153602533650036
36005034400,2172,656,182,1144,530,501,0,9,82,Bronx,0.7225609756097561,0.4632867132867133,0.4379370629370629,0.007867132867132868
36005035000,2063,662,148,1098,475,478,0,46,65,Bronx,0.7764350453172205,0.4326047358834244,0.4353369763205829,0.04189435336976321
36005036100,5576,2160,1577,1804,373,1145,0,194,0,Bronx,0.26990740740740743,0.20676274944567627,0.63470066518847,0.10753880266075388
36005036501,3901,1391,884,1411,363,935,12,61,12,Bronx,0.3644859813084112,0.25726435152374205,0.6626506024096386,0.0517363571934798
36081070700,2547,980,192,1189,523,543,6,61,43,Queens,0.8040816326530612,0.43986543313709,0.456686291000841,0.056349873843566024
36081070900,2869,1035,218,1462,355,932,0,73,97,Queens,0.7893719806763285,0.24281805745554036,0.6374829001367989,0.04993160054719562
36081072900,1437,471,61,715,186,476,16,5,27,Queens,0.8704883227176221,0.2601398601398601,0.6657342657342658,0.02937062937062937
36081077500,2234,893,367,1025,406,473,0,72,65,Queens,0.5890257558790594,0.3960975609756098,0.46146341463414636,0.0702439024390244
36081079200,2414,665,93,1145,802,276,0,23,44,Queens,0.8601503759398497,0.7004366812227074,0.2410480349344978,0.020087336244541485
36081080301,3859,1126,286,1754,891,718,8,59,43,Queens,0.7460035523978685,0.507981755986317,0.40935005701254273,0.03819840364880274
36061025500,5999,2030,1440,3059,261,1510,0,963,325,Manhattan,0.29064039408866993,0.08532200065380843,0.4936253677672442,0.3148087610330173
36061022200,3369,1459,1103,1418,117,941,8,154,161,Manhattan,0.24400274160383825,0.08251057827926657,0.6636107193229901,0.11424541607898449
36081022001,6272,2942,1099,3751,1247,2168,18,118,200,Queens,0.6264445955132563,0.3324446814182885,0.577979205545188,0.03625699813383098
36081024300,5088,1629,436,2682,1044,1385,0,181,72,Queens,0.7323511356660528,0.38926174496644295,0.5164056674123788,0.06748695003728561
36081027000,2190,471,92,985,526,427,0,26,0,Queens,0.8046709129511678,0.534010152284264,0.433502538071066,0.026395939086294416
36081027800,2339,872,477,840,189,557,0,33,6,Queens,0.45298165137614677,0.225,0.6630952380952381,0.039285714285714285
36081028100,5013,2175,1178,2844,312,2134,13,314,71,Queens,0.45839080459770115,0.10970464135021098,0.750351617440225,0.1149789029535865
36081033401,3767,1153,220,1825,860,883,0,37,0,Queens,0.8091934084995663,0.4712328767123288,0.48383561643835615,0.020273972602739727
36081034700,2966,933,294,1259,592,529,7,89,36,Queens,0.684887459807074,0.47021445591739475,0.420174741858618,0.07625099285146943
36081037600,6121,1918,443,2842,1440,1065,6,81,212,Queens,0.7690302398331595,0.5066854327938072,0.37473610133708657,0.030612244897959183
36081039900,3862,895,426,1865,403,1373,0,76,0,Queens,0.524022346368715,0.2160857908847185,0.7361930294906166,0.04075067024128686
36081040400,4138,1257,354,1875,913,850,0,27,43,Queens,0.7183770883054893,0.48693333333333333,0.4533333333333333,0.0144
36081043900,3610,1109,712,1438,509,818,6,105,0,Queens,0.3579801623083859,0.35396383866481224,0.56884561891516,0.07719054242002782
36081045600,1446,350,57,643,345,254,0,27,17,Queens,0.8371428571428572,0.536547433903577,0.39502332814930013,0.041990668740279936
36081045800,2348,693,198,1091,339,625,0,38,84,Queens,0.7142857142857143,0.31072410632447295,0.5728689275893676,0.034830430797433545
36081046700,5895,1972,1365,2956,542,2055,0,335,1,Queens,0.3078093306288032,0.18335588633288227,0.6951962110960758,0.11332882273342354
36081047800,4925,2079,523,2502,1296,917,0,27,215,Queens,0.7484367484367485,0.5179856115107914,0.36650679456434854,0.01079136690647482
36081049500,1515,482,52,600,367,188,0,11,5,Queens,0.8921161825726142,0.6116666666666667,0.31333333333333335,0.018333333333333333
36081051200,2512,636,99,1279,630,607,0,7,30,Queens,0.8443396226415094,0.49257232212666147,0.47458952306489444,0.00547302580140735
36081113900,3356,1452,339,1683,792,817,0,16,31,Queens,0.7665289256198347,0.47058823529411764,0.48544266191325014,0.009506833036244802
36081114700,1726,602,64,766,365,345,0,39,6,Queens,0.893687707641196,0.4765013054830287,0.45039164490861616,0.050913838120104436
36081073100,1507,544,161,683,289,266,0,64,55,Queens,0.7040441176470589,0.42313323572474376,0.38945827232796487,0.09370424597364568
36047022800,3627,862,488,1144,251,427,9,397,35,Brooklyn,0.43387470997679817,0.2194055944055944,0.3732517482517482,0.3548951048951049
36047113400,3105,905,807,1043,97,899,0,0,33,Brooklyn,0.10828729281767956,0.09300095877277086,0.8619367209971237,0.0
36047115600,3924,1673,1309,1269,254,859,5,90,30,Brooklyn,0.2175732217573222,0.20015760441292357,0.6769109535066982,0.07486209613869188
36047117800,1694,487,248,621,219,364,0,38,0,Brooklyn,0.49075975359342916,0.3526570048309179,0.5861513687600645,0.061191626409017714
36047087800,2647,994,603,1193,350,767,0,76,0,Brooklyn,0.3933601609657948,0.2933780385582565,0.6429170159262364,0.06370494551550712
36047088200,6353,2446,1471,2743,753,1684,56,145,85,Brooklyn,0.39860997547015536,0.27451695224207073,0.6139263580021874,0.07327743346700692
36047089000,5912,2262,1660,2474,456,1663,0,355,0,Brooklyn,0.2661361626878868,0.18431689571544058,0.6721907841552143,0.14349232012934518
36047089400,3254,1074,575,1034,197,792,0,20,25,Brooklyn,0.46461824953445063,0.19052224371373308,0.7659574468085106,0.019342359767891684
36047093000,3068,1031,229,1432,561,794,0,49,23,Brooklyn,0.7778855480116392,0.39175977653631283,0.5544692737430168,0.034217877094972066
36047096200,1838,502,176,881,329,478,0,67,7,Brooklyn,0.649402390438247,0.37343927355278095,0.5425652667423383,0.07604994324631101
36047098400,1998,660,179,1076,379,601,0,49,34,Brooklyn,0.7287878787878788,0.35223048327137546,0.5585501858736059,0.04553903345724907
36047041401,1541,478,184,551,261,250,0,40,0,Brooklyn,0.6150627615062761,0.47368421052631576,0.4537205081669691,0.07259528130671507
36047041500,4353,1331,631,2144,689,1317,10,90,11,Brooklyn,0.5259203606311045,0.32136194029850745,0.6142723880597015,0.04664179104477612
36047041800,2960,855,348,758,221,300,0,177,55,Brooklyn,0.5929824561403508,0.29155672823219,0.39577836411609496,0.23350923482849603
36047043100,4694,1765,1388,2695,307,2037,153,127,13,Brooklyn,0.21359773371104815,0.11391465677179963,0.7558441558441559,0.1038961038961039
36047043800,2620,960,372,1102,366,566,5,142,23,Brooklyn,0.6125,0.33212341197822143,0.5136116152450091,0.13339382940108893
36085003600,2833,870,106,1367,797,503,0,42,25,Staten Island,0.8781609195402299,0.5830285296269203,0.36795903438185806,0.030724213606437453
36085011202,5731,2010,368,2620,1491,986,0,43,42,Staten Island,0.8169154228855722,0.5690839694656489,0.3763358778625954,0.016412213740458016
36085029103,8266,2632,178,4163,2624,1381,14,74,26,Staten Island,0.932370820668693,0.6303146769156858,0.331731924093202,0.021138601969733366
36081048500,4366,1433,566,2464,589,1699,8,69,92,Queens,0.6050244242847174,0.2390422077922078,0.6895292207792207,0.03125
36047032800,2688,1061,609,980,273,664,0,27,16,Brooklyn,0.42601319509896324,0.2785714285714286,0.6775510204081633,0.027551020408163266
36047035100,4650,1768,1213,2329,341,1624,13,276,53,Brooklyn,0.31391402714932126,0.1464147702876771,0.6972949763847145,0.12408759124087591
36047073200,2195,784,228,1014,458,501,19,24,12,Brooklyn,0.7091836734693877,0.4516765285996055,0.4940828402366864,0.04240631163708087
36047074000,3598,1072,360,1803,643,962,19,94,24,Brooklyn,0.664179104477612,0.35662784248474766,0.533555185801442,0.06267332224070993
36047074800,1957,629,173,765,337,194,11,109,114,Brooklyn,0.724960254372019,0.44052287581699345,0.25359477124183005,0.1568627450980392
36047075400,1294,406,17,546,309,147,0,35,55,Brooklyn,0.958128078817734,0.5659340659340659,0.2692307692307692,0.0641025641025641
36047076200,4285,1528,857,1974,536,1103,9,160,42,Brooklyn,0.43913612565445026,0.27152988855116517,0.5587639311043566,0.085612968591692
36047081800,4528,1684,894,2353,463,1661,7,173,34,Brooklyn,0.4691211401425178,0.1967700807479813,0.7059073523161921,0.0764980875478113
36047082200,7170,2774,2307,3825,335,3017,14,242,217,Brooklyn,0.16834895457822638,0.08758169934640522,0.7887581699346405,0.0669281045751634
36047083000,6306,2301,1405,3077,635,2233,0,131,62,Brooklyn,0.38939591481964364,0.20636984075398115,0.7257068573285668,0.04257393565160871
36047083400,1745,583,167,771,283,420,0,13,35,Brooklyn,0.7135506003430532,0.3670557717250324,0.5447470817120622,0.016861219195849545
36005022403,3194,1279,736,1449,247,1039,0,55,108,Bronx,0.4245504300234558,0.1704623878536922,0.7170462387853692,0.03795721187025535
36005023703,5574,1608,1224,2042,182,1489,0,168,203,Bronx,0.23880597014925373,0.089128305582762,0.7291870714985309,0.08227228207639568
36005024501,4871,1510,1089,1759,472,1016,26,103,142,Bronx,0.27880794701986755,0.26833428084138716,0.5776009096077317,0.07333712336554861
36005024502,3677,1191,977,1493,175,952,77,132,68,Bronx,0.17968094038623006,0.11721366376423309,0.6376423308774279,0.13998660415271266
36005022404,4203,1861,1001,2286,683,1408,21,83,56,Bronx,0.46211714132187,0.2987751531058618,0.615923009623797,0.045494313210848646
36005023704,3803,1320,1078,1206,161,797,15,58,175,Bronx,0.18333333333333332,0.13349917081260365,0.6608623548922057,0.06053067993366501
36005026701,4185,1295,949,1785,307,1292,31,96,35,Bronx,0.2671814671814672,0.17198879551820728,0.7238095238095238,0.0711484593837535
36005026702,7895,2607,1665,3466,807,1930,36,436,245,Bronx,0.3613348676639816,0.2328332371609925,0.5568378534333526,0.1361800346220427
36005027401,4693,1720,225,2219,1359,654,0,27,143,Bronx,0.8691860465116279,0.612438035150969,0.2947273546642632,0.01216764308246958
36005027402,3481,1278,165,1549,998,375,0,42,89,Bronx,0.8708920187793427,0.6442866365397031,0.2420916720464816,0.02711426726920594
36047014900,5859,2137,993,3435,435,2243,165,247,314,Brooklyn,0.5353299017313992,0.12663755458515283,0.6529839883551674,0.11994177583697234
36047015000,1598,629,112,675,291,272,5,54,53,Brooklyn,0.821939586645469,0.4311111111111111,0.40296296296296297,0.0874074074074074
36047015300,2622,1099,511,1534,88,1149,3,97,169,Brooklyn,0.535031847133758,0.05736636245110821,0.7490221642764016,0.0651890482398957
36047016300,3388,1532,982,2054,121,1520,28,163,214,Brooklyn,0.35900783289817234,0.058909444985394355,0.7400194741966893,0.09298928919182084
36081062300,2246,796,208,1158,579,460,13,80,26,Queens,0.7386934673366834,0.5,0.39723661485319517,0.08031088082901554
36081062900,3034,1022,443,1467,426,810,0,179,42,Queens,0.5665362035225049,0.2903885480572597,0.5521472392638037,0.12201772324471712
36081063900,3043,1123,218,1627,1064,449,0,98,16,Queens,0.8058771148708815,0.6539643515673018,0.2759680393362016,0.06023355869698832
36081066900,1642,580,81,722,357,258,0,74,21,Queens,0.8603448275862069,0.49445983379501385,0.3573407202216066,0.10249307479224377
36081068200,994,342,50,528,259,223,12,0,9,Queens,0.8538011695906432,0.49053030303030304,0.42234848484848486,0.022727272727272728
36081069500,2211,875,244,1161,512,596,10,25,18,Queens,0.7211428571428572,0.4409991386735573,0.5133505598621878,0.030146425495262703
36081070300,2103,822,157,925,393,436,0,73,12,Queens,0.8090024330900243,0.42486486486486486,0.47135135135135137,0.07891891891891892
36081018200,2499,709,120,1227,654,456,20,49,20,Queens,0.8307475317348378,0.5330073349633252,0.37163814180929094,0.05623471882640587
36081018600,1869,502,124,767,294,372,0,34,12,Queens,0.7529880478087649,0.3833116036505867,0.485006518904824,0.04432855280312908
36081020800,3136,761,128,1532,686,745,0,66,31,Queens,0.8318002628120894,0.44778067885117495,0.48629242819843344,0.04308093994778068
36081023600,3143,823,428,1545,311,965,0,229,36,Queens,0.479951397326853,0.20129449838187702,0.6245954692556634,0.14822006472491908
36081024900,4838,1893,921,2385,486,1669,0,79,83,Queens,0.5134706814580031,0.2037735849056604,0.69979035639413,0.03312368972746331
36081025800,2261,527,175,898,419,450,0,25,0,Queens,0.6679316888045541,0.4665924276169265,0.5011135857461024,0.02783964365256125
36081026400,2501,789,283,996,497,439,0,27,33,Queens,0.641318124207858,0.49899598393574296,0.4407630522088353,0.02710843373493976
36081026700,5353,1960,1383,3005,425,2241,0,273,22,Queens,0.2943877551020408,0.14143094841930118,0.745757071547421,0.0908485856905158
36081027200,1970,596,155,978,289,601,8,23,27,Queens,0.7399328859060402,0.2955010224948875,0.614519427402863,0.03169734151329243
36081027400,1718,583,108,814,379,417,0,6,0,Queens,0.8147512864493996,0.4656019656019656,0.5122850122850123,0.007371007371007371
36081027700,7747,2912,1613,4101,986,2796,0,239,80,Queens,0.44608516483516486,0.2404291636186296,0.681784930504755,0.05827846866617898
36081033000,7192,2006,362,3340,1899,1279,14,18,61,Queens,0.8195413758723828,0.568562874251497,0.38293413173652696,0.009580838323353293
36081035100,3737,1530,646,1503,516,851,11,43,14,Queens,0.5777777777777777,0.34331337325349304,0.5662009314703925,0.03592814371257485
36081035800,4179,1292,338,2012,995,892,0,72,18,Queens,0.7383900928792569,0.4945328031809145,0.4433399602385686,0.03578528827037773
36081036600,2731,999,236,1365,715,545,0,31,61,Queens,0.7637637637637638,0.5238095238095238,0.3992673992673993,0.02271062271062271
36081037300,2255,646,234,1021,364,521,26,104,6,Queens,0.6377708978328174,0.356513222331048,0.5102840352595495,0.12732615083251714
36081038100,7216,1774,775,3441,722,2468,37,195,10,Queens,0.5631341600901917,0.20982272595175822,0.7172333623946527,0.06742226097064807
36081039800,1675,505,45,967,565,292,9,54,41,Queens,0.9108910891089109,0.5842812823164426,0.3019648397104447,0.06514994829369183
36081042700,4955,1241,798,2401,563,1512,0,161,41,Queens,0.3569701853344077,0.23448563098708872,0.6297376093294461,0.06705539358600583
36081044000,3980,1114,352,1688,872,781,15,20,0,Queens,0.6840215439856373,0.5165876777251185,0.46267772511848343,0.020734597156398103
36081044602,4961,1391,783,1770,440,1101,11,126,41,Queens,0.4370956146657081,0.24858757062146894,0.6220338983050847,0.07740112994350283
36081045400,4779,1413,362,1956,818,764,0,222,117,Queens,0.7438075017692852,0.418200408997955,0.39059304703476483,0.11349693251533742
36047084600,2023,731,209,843,395,419,0,6,23,Brooklyn,0.7140902872777017,0.46856465005931197,0.4970344009489917,0.0071174377224199285
36047090200,3309,921,597,1244,196,874,17,60,74,Brooklyn,0.3517915309446254,0.15755627009646303,0.702572347266881,0.06189710610932476
36047090600,3295,1616,1455,851,147,628,0,76,0,Brooklyn,0.09962871287128713,0.172737955346651,0.7379553466509988,0.08930669800235018
36047016000,3965,1502,632,1995,497,1080,16,355,36,Brooklyn,0.5792276964047937,0.24912280701754386,0.5413533834586466,0.18596491228070175
36047018000,3518,1084,439,1714,523,941,30,168,52,Brooklyn,0.5950184501845018,0.30513418903150524,0.5490081680280047,0.11551925320886815
36047020300,1826,687,376,1037,142,697,29,97,72,Brooklyn,0.45269286754002913,0.1369334619093539,0.6721311475409836,0.12150433944069432
36047020500,3128,1415,981,2036,138,1432,96,114,179,Brooklyn,0.3067137809187279,0.06777996070726916,0.7033398821218074,0.1031434184675835
36047021400,2187,524,300,870,236,384,25,179,24,Brooklyn,0.42748091603053434,0.271264367816092,0.4413793103448276,0.23448275862068965
36047021700,3733,1684,1188,2051,218,1447,27,217,127,Brooklyn,0.29453681710213775,0.10628961482203803,0.7055095075572891,0.1189663578742077
36047024200,2868,761,274,1025,428,240,12,265,56,Brooklyn,0.6399474375821288,0.4175609756097561,0.23414634146341465,0.2702439024390244
36047024400,3609,841,285,1121,473,384,9,218,27,Brooklyn,0.6611177170035671,0.42194469223907227,0.34255129348795715,0.2024977698483497
36047026100,4497,2236,1734,2469,239,1752,56,255,149,Brooklyn,0.22450805008944544,0.09680032401782097,0.7095990279465371,0.12596192790603483
36047027700,4582,1759,1226,2006,328,1480,28,101,69,Brooklyn,0.3030130756111427,0.16350947158524426,0.7377866400797607,0.06430707876370888
36081005000,49,31,21,30,9,10,0,0,11,Queens,0.3225806451612903,0.3,0.3333333333333333,0.0
36081009600,3522,925,225,1614,965,570,0,43,19,Queens,0.7567567567567568,0.5978934324659232,0.35315985130111527,0.02664188351920694
36081011100,3116,1242,628,1897,310,1353,12,109,89,Queens,0.4943639291465378,0.16341591987348444,0.713231418028466,0.06378492356352135
36081011600,1980,557,202,1114,422,593,0,58,21,Queens,0.6373429084380611,0.37881508078994613,0.5323159784560144,0.05206463195691203
36081012100,2034,858,357,1254,369,796,7,37,40,Queens,0.583916083916084,0.2942583732057416,0.6347687400318979,0.03508771929824561
36081013700,1773,740,290,1032,277,647,0,51,44,Queens,0.6081081081081081,0.26841085271317827,0.626937984496124,0.04941860465116279
36081014900,1842,873,566,1205,163,868,33,135,6,Queens,0.3516609392898053,0.13526970954356846,0.7203319502074689,0.13941908713692946
36081015400,2170,593,194,1195,450,608,0,101,28,Queens,0.6728499156829679,0.37656903765690375,0.5087866108786611,0.08451882845188284
36081021200,2434,628,345,1047,204,749,0,58,15,Queens,0.45063694267515925,0.19484240687679083,0.7153772683858644,0.055396370582617004
36081022002,7128,2734,659,3761,1188,2106,0,340,127,Queens,0.7589612289685442,0.31587343791544803,0.5599574581228397,0.0904014889657006
36081024500,4422,2038,832,2196,531,1495,9,88,16,Queens,0.591756624141315,0.24180327868852458,0.680783242258652,0.0441712204007286
36081118900,2050,662,133,1044,451,482,0,98,0,Queens,0.7990936555891238,0.43199233716475094,0.4616858237547893,0.09386973180076628
36081115900,4256,1348,530,1811,987,498,66,213,38,Queens,0.6068249258160238,0.545002760905577,0.27498619547211484,0.154058531198233
36081116700,1676,560,248,677,280,226,0,158,13,Queens,0.5571428571428572,0.413589364844904,0.33382570162481534,0.23338257016248154
36081117100,2359,874,322,1181,550,500,0,104,27,Queens,0.631578947368421,0.4657070279424217,0.42337002540220153,0.08806096528365792
36081119900,1517,462,45,707,458,224,0,11,3,Queens,0.9025974025974026,0.6478076379066479,0.31683168316831684,0.015558698727015558
36081120700,3097,925,43,1346,826,458,0,1,32,Queens,0.9535135135135135,0.6136701337295691,0.34026745913818723,0.0007429420505200594
36081122300,3438,1243,184,1706,892,719,0,0,71,Queens,0.8519710378117458,0.5228604923798359,0.42145369284876905,0.0
36081130100,4204,1510,322,1902,1250,559,0,72,21,Queens,0.7867549668874172,0.6572029442691903,0.2939011566771819,0.03785488958990536
